id,question,useRAG,dataset,char_count,digit_char_count,has_quote,starts_with_why,starts_with_how,starts_with_what,starts_with_who,starts_with_when,starts_with_where,starts_with_which,is_definition,is_yesno,is_comparison,word_count,number_token_count,verb_count,propn_count,noun_chunk_count,entity_count,person_count,org_gpe_loc_count,date_time_count,cardinal_count,has_person_entity,has_date_entity,has_number_entity
tc_1914,Sun Yat Sen overthrew the emperor in which country establishing a republic after 2000 years of imperial rule?,1,trivia,109,4,0,0,0,0,0,0,0,0,0,0,0,19,1,2,3,6,1,0,0,1,0,0,1,0
tc_1921,Who designed the dress which made the most at Diana's dress auction?,1,trivia,68,0,1,0,0,0,1,0,0,0,0,0,0,14,0,2,1,4,1,1,0,0,0,1,0,0
tc_1924,Which Palestinian co-founded al Fatah in 1957?,1,trivia,46,4,0,0,0,0,0,0,0,1,0,0,0,10,1,2,2,2,3,1,1,1,0,1,1,0
tc_1938,In which country was Earl Spencer's acrimonious divorce settlement heard?,1,trivia,73,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,2,2,1,1,0,0,0,1,0,0
tc_1943,"In which North African country was Mohammed Al-Fayed, owner of Harrods department store in London, born?",1,trivia,104,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,5,6,3,1,2,0,0,1,0,0
tc_1944,Aung San Suu Kyi is a controversial leader in which country?,0,trivia,60,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,3,1,0,1,0,0,0,0,0
tc_1945,Which of the founders of United Artists had the last name nearest the beginning of the alphabet?,1,trivia,96,0,0,0,0,0,0,0,0,1,0,0,0,18,0,1,2,6,2,0,1,1,0,0,1,0
tc_1968,"In La Cage Aux Folles, what was La Cage Aux Folles?",0,trivia,51,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,8,3,2,0,1,0,0,0,0,0
tc_1973,Where was the Fiddler in the musical's title?,1,trivia,45,0,1,0,0,0,0,0,1,0,0,0,0,10,0,0,1,2,1,0,1,0,0,0,0,0
tc_1977,South Pacific was set during which war?,1,trivia,39,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,3,1,0,1,0,0,0,0,0
tc_2020,What percentage of the earth's surface is covered by Europe?,0,trivia,60,0,1,0,0,1,0,0,0,0,0,0,0,12,0,1,1,3,2,0,2,0,0,0,0,0
tc_2031,Which European town gave its name to a Treaty which symbolizes closer economic links between European countries?,1,trivia,112,0,0,0,0,0,0,0,0,1,0,0,1,18,0,2,0,6,3,0,3,0,0,0,0,0
tc_2032,Which home of champagne in France was also where the German High Command surrendered in WWII?,1,trivia,93,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,5,5,3,0,2,0,0,0,0,0
tc_2063,Which was the first European city this century to open an underground railway system?,1,trivia,85,0,0,0,0,0,0,0,0,1,0,0,0,15,1,1,0,3,3,0,1,1,1,0,1,1
tc_2090,Who first drew Mickey Mouse when ?Disney first supplied the voice?,1,trivia,66,0,0,0,0,0,1,0,0,0,0,0,0,13,2,2,3,4,3,1,1,0,1,1,0,1
tc_2097,Which actress wrote the novel The Last of the Really Great Whangdoodles?,1,trivia,72,0,0,0,0,0,0,0,0,1,0,0,0,13,0,1,3,3,1,0,1,0,0,0,0,0
tc_2111,Who was the star of the film based on the record Harper Valley PTA by Jeannie C Riley?,1,trivia,86,0,0,0,0,0,1,0,0,0,0,0,0,19,0,1,6,5,2,0,2,0,0,0,0,0
tc_2114,What color golf balls are used on the golf course in Antarctica?,1,trivia,64,0,0,0,0,1,0,0,0,0,0,0,0,13,0,1,1,3,1,0,1,0,0,0,0,0
tc_2116,Throughout the 80s and 90s Phil Collins recorded on which record label?,1,trivia,71,4,0,0,0,0,0,0,0,0,0,0,0,13,0,1,2,4,3,1,0,1,1,1,1,1
tc_2128,On which label did Chuck Berry record in the 1950s and 1960s?,1,trivia,61,8,0,0,0,0,0,0,0,0,0,0,0,13,0,1,2,3,2,1,0,1,0,1,1,0
tc_2145,What was the name of Michael Jackson's second wife?,1,trivia,51,0,1,0,0,1,0,0,0,0,1,0,0,11,1,0,2,3,2,1,0,0,1,1,0,1
tc_2167,Which US city was named after a British Prime Minister?,1,trivia,55,0,0,0,0,0,0,0,0,1,0,0,0,11,0,1,3,2,2,0,2,0,0,0,0,0
tc_2182,"""Who said, To err is human but it feels divine?""""""",1,trivia,50,0,1,0,0,0,1,0,0,0,0,0,0,16,0,2,0,3,0,0,0,0,0,0,0,0
tc_2191,Which singer had a big 60s No 1 with Roses Are Red?,1,trivia,51,3,0,0,0,0,0,0,0,1,0,0,0,13,1,1,0,3,1,0,0,0,0,0,0,0
tc_2202,What are the international registration letters of a vehicle from Iceland?,0,trivia,74,0,0,0,0,1,0,0,0,0,1,0,0,12,0,0,1,4,1,0,1,0,0,0,0,0
tc_2208,Where was the American venue of the Live Aid concert?,1,trivia,53,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,2,1,0,1,0,0,0,0,0
tc_2218,Which was the longest moon landing?,1,trivia,35,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0
tc_2222,Who had the most expensive presidential inauguration ceremony of the 20th century?,1,trivia,82,2,0,0,0,0,1,0,0,0,0,0,0,13,1,1,0,3,1,0,0,1,0,0,1,0
tc_2229,Who became Israel's head of state in 1993?,1,trivia,42,4,1,0,0,0,1,0,0,0,0,0,0,10,1,1,1,3,2,0,1,1,0,0,1,0
tc_2236,"In WWII, who was the head of the Nazi party's security service?",1,trivia,63,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,2,4,2,0,1,0,0,0,0,0
tc_2244,Which President of the Philippines was deposed in 1986?,1,trivia,55,4,0,0,0,0,0,0,0,1,0,0,0,10,1,1,2,2,2,0,1,1,0,0,1,0
tc_2250,"What kind of disaster claimed some 100,000 lives in Armenia in 1988?",1,trivia,68,10,0,0,0,1,0,0,0,0,0,0,0,13,2,1,1,4,3,0,1,1,1,0,1,1
tc_2252,Which state on the Gulf of Mexico is nearest the end of the alphabet?,1,trivia,69,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,2,5,1,0,1,0,0,0,0,0
tc_2256,Truax Field international airport is in which US state?,1,trivia,55,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,2,2,0,2,0,0,0,0,0
tc_2257,In what month was the attack on Pearl Harbor?,0,trivia,45,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,3,2,0,1,1,0,0,1,0
tc_2265,Who did Dr. Crippen murder?,1,trivia,27,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,2,2,1,1,0,0,0,1,0,0
tc_2270,"In the 1904 Olympics, how many of the 23 track and field titles were won by Americans?",1,trivia,86,6,0,0,0,0,0,0,0,0,0,0,0,19,2,1,2,3,4,0,1,1,1,0,1,1
tc_2280,The Black Hills lie between which two rivers?,0,trivia,45,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,2,2,2,0,1,0,1,0,0,1
tc_2287,In what year was the first in-flight movie shown on an internal flight in the USA.,1,trivia,82,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,1,4,3,0,1,1,1,0,1,1
tc_2295,In which city was John Lennon murdered?,1,trivia,39,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,2,1,1,0,0,0,1,0,0
tc_2299,How was President Kennedy assassinated?,1,trivia,39,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,2,1,1,1,0,0,0,1,0,0
tc_2300,Which caped crusader operated in Gotham City?,1,trivia,45,0,0,0,0,0,0,0,0,1,0,0,0,8,0,2,2,3,1,0,1,0,0,0,0,0
tc_2306,Who did Jack Ruby shoot in November 1963?,0,trivia,41,4,0,0,0,0,1,0,0,0,0,0,0,9,1,1,3,3,2,0,1,1,0,0,1,0
tc_2317,Who was the first American to travel faster than the speed of sound?,1,trivia,68,0,0,0,0,0,1,0,0,0,0,0,0,14,1,1,1,4,2,0,1,0,1,0,0,1
tc_2331,Who was the first US president Barbara Walters interviewed?,1,trivia,59,0,0,0,0,0,1,0,0,0,0,0,0,10,1,1,3,3,3,1,1,0,1,1,0,1
tc_2350,Which orchestral conductor was married to one of the subjects of the film Hillary and Jackie?,1,trivia,93,0,0,0,0,0,0,0,0,1,0,0,0,17,1,0,2,5,2,2,0,0,0,1,0,0
tc_2359,Which writer and politician became Lord Tweedsmuir?,1,trivia,51,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,2,3,1,0,1,0,0,0,0,0
tc_2380,In what year was the first Tarzan novel published?,1,trivia,50,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,2,2,0,0,1,1,0,1,1
tc_2400,In which country were motorized ambulances first used?,1,trivia,54,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,0,1,1,0,0,0,1,0,0,1
tc_2417,What is the Pacific terminus of the Trans Siberian Railway?,0,trivia,59,0,0,0,0,1,0,0,0,0,1,0,0,11,0,0,4,3,2,0,2,0,0,0,0,0
tc_2454,What is the name of the mountain pass which lies between Pakistan and Afghanistan?,1,trivia,82,0,0,0,0,1,0,0,0,0,1,0,1,15,0,1,2,6,2,0,2,0,0,0,0,0
tc_2457,"What is the name of the group of 1,196 islands in the North Indian Ocean, none bigger than five square miles?",1,trivia,109,4,0,0,0,1,0,0,0,0,1,0,0,23,2,0,3,7,3,0,1,0,2,0,0,1
tc_2481,Which Syrian city is said to be the oldest continually inhabited city in the world?,1,trivia,83,0,0,0,0,0,0,0,0,1,0,0,0,16,0,2,0,3,1,0,1,0,0,0,0,0
tc_2496,Who was king of France at the time of the French Revolution?,1,trivia,60,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,3,5,2,0,1,0,0,0,0,0
tc_2499,What is the principal language of Bulgaria?,0,trivia,43,0,0,0,0,1,0,0,0,0,1,0,0,8,0,0,1,3,1,0,1,0,0,0,0,0
tc_2505,"What is the name of the cathedral in Red Square, Moscow?",0,trivia,56,0,0,0,0,1,0,0,0,0,1,0,0,13,0,0,3,5,2,0,2,0,0,0,0,0
tc_2506,Which country is known to its people as Suomen Tasavalta?,0,trivia,57,0,0,0,0,0,0,0,0,1,0,0,0,11,0,1,2,3,0,0,0,0,0,0,0,0
tc_2524,Which crusade was led by Philip II Augustus of France and Richard I of England?,1,trivia,79,0,0,0,0,0,0,0,0,1,0,0,0,16,0,1,6,5,4,2,2,0,0,1,0,0
tc_2544,In which Netherlands city does the United Nations International Court of Justice sit?,1,trivia,85,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,6,4,2,0,2,0,0,0,0,0
tc_2556,"In which battle did Harold II, the last Saxon king, lose his life?",1,trivia,66,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,3,4,2,2,0,0,0,1,0,0
tc_2564,Who proclaimed the People's Republic of China in 1949?,1,trivia,54,4,1,0,0,0,1,0,0,0,0,0,0,11,1,1,3,3,2,0,1,1,0,0,1,0
tc_2573,"Which wife of Henry VIII had already married twice before she became queen, and married for a fourth time after Henry's death?",1,trivia,126,0,1,0,0,0,0,0,0,1,0,0,0,25,1,3,3,5,3,1,1,0,1,1,0,1
tc_2580,In which country is the castle that gives the Habsburg dynasty its name?,1,trivia,72,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,1,5,1,0,1,0,0,0,0,0
tc_2622,In which parliament has the UK 87 seats for members who are elected for a five0-year term?,0,trivia,90,3,0,0,0,0,0,0,0,0,0,0,0,20,1,2,1,7,2,0,1,0,1,0,0,1
tc_2644,What was the former name of the British Green Party?,1,trivia,52,0,0,0,0,1,0,0,0,0,1,0,0,11,0,0,3,3,1,0,1,0,0,0,0,0
tc_2669,"""What is the more common name of the """"simple plurality"""" system of voting?""",0,trivia,76,0,1,0,0,1,0,0,0,0,0,0,0,20,0,0,0,4,0,0,0,0,0,0,0,0
tc_2677,What word for unthinking patriotism is derived from the name of one of Napoleon's admirers?,1,trivia,91,0,1,0,0,1,0,0,0,0,0,0,0,17,1,2,1,4,2,0,1,0,1,0,0,1
tc_2687,Which builder of steam engines formed a successful partnership with Matthew Boulton?,1,trivia,84,0,0,0,0,0,0,0,0,1,0,0,0,13,0,1,2,4,1,1,0,0,0,1,0,0
tc_2699,What was the nickname of the French singer Edith Piaf?,1,trivia,54,0,0,0,0,1,0,0,0,0,1,0,0,11,0,0,2,4,2,1,1,0,0,1,0,0
tc_2701,Whose birthday is celebrated by a public holiday on the third Monday in January in the USA?,0,trivia,91,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,3,5,3,0,1,2,0,0,1,0
tc_2718,What type of coal is brown and fibrous?,0,trivia,39,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0
tc_2728,What raw material is used for making glass?,0,trivia,43,0,0,0,0,1,0,0,0,0,0,0,0,9,0,2,0,2,0,0,0,0,0,0,0,0
tc_2736,What kind of an organism is a truffle?,0,trivia,38,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0
tc_2740,What is the name of the strong material found in plant cell walls?,0,trivia,66,0,0,0,0,1,0,0,0,0,1,0,0,14,0,1,0,4,0,0,0,0,0,0,0,0
tc_2744,What name is given to the change of state from liquid to gas?,0,trivia,61,0,0,0,0,1,0,0,0,0,0,0,0,14,0,1,0,5,0,0,0,0,0,0,0,0
tc_2758,"Which branch of science has four fundamental principles: addition, subtraction, multiplication, and division.",0,trivia,109,0,0,0,0,0,0,0,0,1,0,0,0,18,1,1,0,7,1,0,0,0,1,0,0,1
tc_2767,What is the force that opposes the relative motion of two bodies that are in contact?,0,trivia,85,0,0,0,0,1,0,0,0,0,1,0,0,17,1,1,0,7,1,0,0,0,1,0,0,1
tc_2805,What is the fastest animal on two legs?,0,trivia,39,0,0,0,0,1,0,0,0,0,1,0,0,9,1,0,0,3,1,0,0,0,1,0,0,1
tc_2806,What is the green pigment used by plants to trap sunlight?,0,trivia,58,0,0,0,0,1,0,0,0,0,1,0,0,12,0,2,0,4,0,0,0,0,0,0,0,0
tc_2814,What id the name given to the study of birds?,0,trivia,45,0,0,0,0,1,0,0,0,0,0,0,0,12,0,2,0,5,0,0,0,0,0,0,0,0
tc_2816,"Of which reptile are there only two species, one living in the Mississippi and the other in China?",1,trivia,98,0,0,0,0,0,0,0,0,0,0,0,0,20,2,1,2,4,4,0,2,0,2,0,0,1
tc_2818,"What type of seaweed grows up to 100 meters in length, and is farmed for its alginates?",1,trivia,87,3,0,0,0,1,0,0,0,0,0,0,0,19,1,2,0,5,2,0,0,0,2,0,0,1
tc_2829,Where in a vertebrate would you find the protein myoglobin?,0,trivia,59,0,0,0,0,0,0,0,1,0,0,0,0,11,0,1,0,3,0,0,0,0,0,0,0,0
tc_2833,"What is the most abundant substance in the plant kingdom, which no mammal produces the enzyme to digest?",0,trivia,104,0,0,0,0,1,0,0,0,0,1,0,0,20,0,2,0,6,0,0,0,0,0,0,0,0
tc_2834,"Which family of insects has species named 'drivers', 'weavers', 'and even individuals called 'soldiers'?",1,trivia,104,0,1,0,0,0,0,0,0,1,0,0,0,24,0,3,1,8,0,0,0,0,0,0,0,0
tc_2836,What name is given to the study of animal behavior?,0,trivia,51,0,0,0,0,1,0,0,0,0,0,0,0,11,0,1,0,3,0,0,0,0,0,0,0,0
tc_2838,Mosses are classified as belonging to which part of the plant kingdom?,0,trivia,70,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,3,0,0,0,0,0,0,0,0
tc_2841,"Which rodent rears its young, called kittens, in a nest called a drey?",0,trivia,70,0,0,0,0,0,0,0,0,1,0,0,0,16,0,3,0,4,0,0,0,0,0,0,0,0
tc_2849,What has a central vein called a midrib?,0,trivia,40,0,0,0,0,1,0,0,0,0,0,0,0,9,0,2,0,3,0,0,0,0,0,0,0,0
tc_2850,"Which mammal constructs a lodge in which to store food, rear young, and pass the winter?",0,trivia,88,0,0,0,0,0,0,0,0,1,0,0,0,19,0,3,0,5,0,0,0,0,0,0,0,0
tc_2861,What is the generic word for plants that grow in water or water-logged conditions?,0,trivia,82,0,0,0,0,1,0,0,0,0,1,0,1,17,0,2,0,6,0,0,0,0,0,0,0,0
tc_2900,"Which teeth are the third molars, and are always the last to0 erupt?",1,trivia,68,1,0,0,0,0,0,0,0,1,0,0,0,15,1,0,0,2,1,0,0,0,1,0,0,1
tc_2901,What is secreted by the pancreas to regulate blood sugar levels?,0,trivia,64,0,0,0,0,1,0,0,0,0,1,0,0,12,0,2,0,3,0,0,0,0,0,0,0,0
tc_2914,How many chambers has the heart?,0,trivia,32,0,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,2,0,0,0,0,0,0,0,0
tc_2926,What is the name of the large buttock and thigh muscle?,0,trivia,55,0,0,0,0,1,0,0,0,0,1,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0
tc_2930,"When the egg is released from the ovary, what is left behind?",0,trivia,61,0,0,0,0,0,0,1,0,0,0,0,0,14,0,2,0,3,0,0,0,0,0,0,0,0
tc_2956,What is the scientific name for the heart's pacemaker?,0,trivia,54,0,1,0,0,1,0,0,0,0,1,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0
tc_2957,Which hormone helps control ovulation?,0,trivia,38,0,0,0,0,0,0,0,0,1,0,0,0,6,0,2,0,2,0,0,0,0,0,0,0,0
tc_2973,What is the second most common gas in the atmosphere?,0,trivia,53,0,0,0,0,1,0,0,0,0,1,0,0,11,1,0,0,3,1,0,0,0,1,0,0,1
tc_3016,What is the term for nutrient enrichment of lakes?,0,trivia,50,0,0,0,0,1,0,0,0,0,1,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0
tc_3026,Five-legged creatures have damaged which 1250 mile long wonder of the world?,1,trivia,76,4,0,0,0,0,0,0,0,0,0,0,0,15,2,2,0,3,2,0,0,0,2,0,0,1
tc_3033,Which radioactive substance sometimes occurs naturally in spring water?,0,trivia,71,0,0,0,0,0,0,0,0,1,0,0,0,10,0,1,0,2,1,0,0,1,0,0,1,0
tc_3039,What is the approximate circumference of the earth?,0,trivia,51,0,0,0,0,1,0,0,0,0,1,0,0,9,0,0,0,3,1,0,1,0,0,0,0,0
tc_3070,"Which common mineral is used to make casts, moulds, blackboard chalk and plaster of Paris?",1,trivia,90,0,0,0,0,0,0,0,0,1,0,0,0,18,0,2,1,6,1,0,1,0,0,0,0,0
tc_3086,What name was given to the invisible material once thought to occupy all space?,0,trivia,79,0,0,0,0,1,0,0,0,0,0,0,0,15,0,3,0,3,0,0,0,0,0,0,0,0
tc_3119,From which areas of space can there be no escape?,0,trivia,49,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0
tc_3120,Who was the first man to walk on the Moon?,0,trivia,42,0,0,0,0,0,1,0,0,0,0,0,0,11,1,1,1,3,2,1,0,0,1,1,0,1
tc_3129,Proteus and Nereid are moons of which planet?,0,trivia,45,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,4,1,0,1,0,0,0,0,0
tc_3130,What is the Milky Way?,0,trivia,22,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,1,2,0,0,0,0,0,0,0,0
tc_3155,Which force is nothing more than the bending of space and time?,0,trivia,63,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,5,0,0,0,0,0,0,0,0
tc_3156,"Which star is as bright as 23 Suns, and is orbited by the Pup?",0,trivia,62,2,0,0,0,0,0,0,0,1,0,0,0,16,1,1,2,3,2,0,1,0,1,0,0,1
qz_2,What are the three primary colours of light?,0,trivia,44,0,0,0,0,1,0,0,0,0,1,0,0,9,1,0,0,3,1,0,0,0,1,0,0,1
qz_63,In what film did Oprah Winfrey make her big screen acting debut?,1,trivia,64,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,2,3,1,1,0,0,0,1,0,0
qz_68,What is the second lightest chemical element?,0,trivia,45,0,0,0,0,1,0,0,0,0,1,0,0,8,1,0,0,2,1,0,0,0,1,0,0,1
qz_74,"Used in mathematics, what is the value of Pi to three decimal places?",0,trivia,69,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,1,5,1,0,0,0,1,0,0,1
qz_76,"What colour is the number 10 on the door of 10 Downing Street? White, Yellow or Brown?",1,trivia,86,4,0,0,0,1,0,0,0,0,0,0,1,20,2,0,5,7,4,2,1,0,1,1,0,1
qz_77,What was advertised with Eva Herzagovia using the slogan hello boys?,1,trivia,68,0,0,0,0,1,0,0,0,0,1,0,0,12,0,2,2,4,1,1,0,0,0,1,0,0
qz_78,What number in Bingo is sometimes referred to as Heinz varieties?,0,trivia,65,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,2,3,2,0,2,0,0,0,0,0
qz_107,"As at March 2001, who holds the record for scoring the most league goals for the soccer team Arsenal?",1,trivia,101,4,0,0,0,0,0,0,0,0,0,0,0,21,1,2,2,6,1,0,0,1,0,0,1,0
qz_122,How many verses make up the national anthem God Save The Queen?,0,trivia,63,0,0,0,1,0,0,0,0,0,0,0,0,13,0,1,3,4,0,0,0,0,0,0,0,0
qz_127,What colour is the cross on the national flag of Switzerland?,0,trivia,61,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,1,4,1,0,1,0,0,0,0,0
qz_135,Who was the American President when the Berlin Wall was constructed?,1,trivia,68,0,0,0,0,0,1,0,0,0,0,0,0,12,0,1,3,3,2,0,2,0,0,0,0,0
qz_147,What is the minimum number of darts a person needs to throw to complete a leg from 501?,1,trivia,87,3,0,0,0,1,0,0,0,0,1,0,0,19,1,3,0,5,1,0,0,0,1,0,0,1
qz_148,What was the first British football team to win the European Cup?,1,trivia,65,0,0,0,0,1,0,0,0,0,1,0,0,13,1,1,2,3,3,0,1,0,1,0,0,1
qz_186,What is the most popular natural attraction in Alaska?,1,trivia,54,0,0,0,0,1,0,0,0,0,1,0,0,10,0,0,1,3,1,0,1,0,0,0,0,0
qz_188,"What type of acid is extracted from the juice of lemons, oranges, limes, and grapefruit?",0,trivia,88,0,0,0,0,1,0,0,0,0,0,0,0,19,0,1,0,7,0,0,0,0,0,0,0,0
qz_196,How many pieces are there in a standard set of dominoes?,0,trivia,56,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0
qz_204,What is the acronym for the agency which provides co-operation between police forces worldwide?,0,trivia,95,0,0,0,0,1,0,0,0,0,1,0,1,17,0,1,0,8,0,0,0,0,0,0,0,0
qz_250,"What were Benjy and Laska, which were sent into space in 1958?",1,trivia,62,4,0,0,0,1,0,0,0,0,1,0,0,14,1,1,2,5,3,0,2,1,0,0,1,0
qz_256,In what year in the 20th century was the Miss World contest held for the first time?,1,trivia,84,2,0,0,0,0,0,0,0,0,0,0,0,18,2,1,2,4,3,0,0,2,1,0,1,1
qz_267,In which year was the Encyclopedia Britannica first published?,1,trivia,62,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,2,2,2,0,0,1,1,0,1,1
qz_298,"On the London Underground, which is the only line to connect at some point with every other line on the system?",0,trivia,111,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,2,6,1,0,1,0,0,0,0,0
qz_340,Who wrote The Importance Of Being Earnest?,1,trivia,42,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,1,2,1,0,0,0,0,0,0,0
qz_347,"Thomas Edison, who invented the lightbulb, was afraid of the dark?",0,trivia,66,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,2,4,1,1,0,0,0,1,0,0
qz_349,Taphephobia is the fear of losing your teeth?,0,trivia,45,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,3,1,0,1,0,0,0,0,0
qz_351,The letter t is the second most common letter used in the English language?,0,trivia,75,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,3,2,0,0,0,1,0,0,1
qz_374,"The invention of what in 1867, made Alfred Nobel famous?",0,trivia,56,4,0,0,0,0,0,0,0,0,0,0,0,12,1,1,2,2,2,1,0,1,0,1,1,0
qz_385,What is the most populated city in America?,0,trivia,43,0,0,0,0,1,0,0,0,0,1,0,0,9,0,0,1,3,1,0,1,0,0,0,0,0
qz_418,What is the only letter of the alphabet which does not appear in any of the names of the 50 American states?,0,trivia,108,2,0,0,0,1,0,0,0,0,1,0,0,23,1,1,0,7,2,0,1,0,1,0,0,1
qz_429,What was the Spice Girls' debut single called?,0,trivia,46,0,1,0,0,1,0,0,0,0,1,0,0,10,0,1,2,2,0,0,0,0,0,0,0,0
qz_430,What are the only two musical notes which have no flats?,0,trivia,56,0,0,0,0,1,0,0,0,0,1,0,0,12,1,1,0,4,1,0,0,0,1,0,0,1
qz_438,"From which country do French fries originate? France, Belgium or Switzerland?",0,trivia,77,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,3,5,4,0,4,0,0,0,0,0
qz_453,For what novel did J. K. Rowling win the 1999 Whitbread Children's book of the year award?,1,trivia,90,4,1,0,0,0,0,0,0,0,0,0,0,19,1,1,5,4,4,1,1,2,0,1,1,0
qz_547,What is the longest word can be typed using only the top row of letters on a typewriter?,0,trivia,88,0,0,0,0,1,0,0,0,0,1,0,0,19,0,2,0,5,0,0,0,0,0,0,0,0
qz_603,In which city would you find O'Hare International Airport?,0,trivia,58,0,1,0,0,0,0,0,0,0,0,0,0,10,0,1,3,3,1,0,1,0,0,0,0,0
qz_608,Which Asian country was once called Siam?,0,trivia,41,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,1,2,2,0,2,0,0,0,0,0
qz_611,What are the names of Donald Duck's three nephews?,0,trivia,50,0,1,0,0,1,0,0,0,0,1,0,0,11,1,0,2,3,2,1,0,0,1,1,0,1
qz_620,"In which 1993 film does a boy called Jonah write to a woman called Annie, asking her to meet his father at the Empire State building on St. Valentine's Day?",1,trivia,156,4,1,0,0,0,0,0,0,0,0,0,0,33,1,5,7,10,5,1,3,1,0,1,1,0
qz_621,Who had a top ten hit in 1988 with Valentine?,1,trivia,45,4,0,0,0,0,1,0,0,0,0,0,0,11,2,2,1,2,3,1,0,1,1,1,1,1
qz_644,What is the second most common word in written English?,0,trivia,55,0,0,0,0,1,0,0,0,0,1,0,0,11,1,1,1,3,2,0,0,0,1,0,0,1
qz_647,"In which arcade game, would you find ghosts called Inky, Pinky, Blinky and Clyde?",0,trivia,81,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,4,7,3,3,0,0,0,1,0,0
qz_664,"More commonly known as the thigh bone, what is the medical name for the longest bone in the human body?",0,trivia,103,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,5,0,0,0,0,0,0,0,0
qz_666,"What word is used to describe someone who is neither left or right handed, but can use both hands with equal ease?",0,trivia,114,0,0,0,0,1,0,0,0,0,0,0,1,24,0,3,0,5,0,0,0,0,0,0,0,0
qz_685,"Which cult film, starring Harrison Ford, was based on the story Do Androids Dream of Electric Sheep?",1,trivia,100,0,0,0,0,0,0,0,0,1,0,0,0,20,0,3,6,6,1,1,0,0,0,1,0,0
qz_688,"Which ITV magazine style show ran from 1968 to 1980 and featured presenters including Jenny Hanley, Mick Robertson and Tommy Boyd?",1,trivia,130,8,0,0,0,0,0,0,0,1,0,0,0,23,2,3,7,5,6,3,1,2,0,1,1,0
qz_690,Which type of animal was Robin Hood in the Disney cartoon film 'Robin Hood'?,0,trivia,76,0,1,0,0,0,0,0,0,1,0,0,0,17,0,0,5,5,3,2,1,0,0,1,0,0
qz_726,Who provided the voice for Bob The Builder on his number one hit Can We Fix It?,1,trivia,79,0,0,0,0,0,1,0,0,0,0,0,0,18,1,3,2,6,2,1,0,0,0,1,0,0
qz_735,Which actor received 4 million dollars for his 10 minutes on screen in the film Superman?,1,trivia,89,3,0,0,0,0,0,0,0,1,0,0,0,17,3,1,1,6,3,0,0,1,1,0,1,1
